code,gbifname,gbifid,equal
Onychogalea_fraenata,Onychogalea fraenata,2440152,true
Melogale_cucphuongensis,Melogale cucphuongensis,9860074,true
Mops_bakarii,Mops bakarii,7702708,true
Coendou_roosmalenorum,Sphiggurus roosmalenorum,4264794,false
Presbytis_frontata,Presbytis frontata,5219559,true
Thylogale_calabyi,Thylogale calabyi,2440163,true
Plecotus_christii,Plecotus christiei,5787723,false
Phloeomys_cumingi,Phloeomys cumingi,2438568,true
Lepilemur_tymerlachsoni,Lepilemur tymerlachsoni,5786434,true
Cryptotis_mam,Cryptotis mam,9081746,true
Hipposideros_edwardshilli,Doryrhina edwardshilli,10677523,false
Marmosa_constantiae,Micoureus constantiae,2439904,false
Oligoryzomys_arenalis,Oligoryzomys arenalis,2438285,true
Ctenomys_saltarius,Ctenomys saltarius,2439606,true
Macroscelides_proboscideus,Macroscelides proboscideus,2440869,true
Cannomys_badius,Cannomys badius,2438494,true
Strigocuscus_celebensis,Strigocuscus celebensis,2440288,true
Ctenomys_ibicuiensis,Ctenomys ibicuiensis,10732087,true
Oligoryzomys_microtis,Oligoryzomys microtis,2438283,true
Oligoryzomys_magellanicus,Oligoryzomys magellanicus,2438277,true
Equus_capensis,Equus capensis,8490674,true
Rhinolophus_paradoxolophus,Rhinolophus rex,2432619,false
Tylonycteris_pachypus,Tylonycteris pachypus,2432343,true
Hapalomys_delacouri,Hapalomys delacouri,2438767,true
Grammomys_aridulus,Grammomys aridulus,2439199,true
Chrotomys_gonzalesi,Chrotomys gonzalesi,2438291,true
Sturnira_luisi,Sturnira luisi,2433325,true
Ceratotherium_simum,Ceratotherium simum,2440880,true
Peromyscus_pseudocrinitus,Peromyscus pseudocrinitus,2438037,true
Aplodontia_rufa,Aplodontia rufa,2439690,true
Allactaga_balikunica,Allactaga balikunica,2439485,true
Lissodelphis_peronii,Lissodelphis peronii,2440464,true
Vulpes_cana,Vulpes cana,5219235,true
Otomys_thomasi,Otomys thomasi,7894636,true
Pteronotus_personatus,Pteronotus personatus,5218619,true
Protoxerus_stangeri,Protoxerus stangeri,2437390,true
Octodon_degus,Octodon degus,5219900,true
Cynomys_gunnisoni,Cynomys gunnisoni,2437236,true
Eliurus_myoxinus,Eliurus myoxinus,2438525,true
Myotis_pilosus,Myotis pilosus,5787545,true
Microcebus_arnholdi,Microcebus arnholdi,8219027,true
Pithecia_milleri,Pithecia milleri,8594043,true
Pentalagus_furnessi,Pentalagus furnessi,2436950,true
Capra_nubiana,Capra nubiana,2441049,true
Gazella_saudiya,Gazella saudiya,5220151,true
Lepus_coreanus,Lepus coreanus,2436716,true
Tateomys_rhinogradoides,Tateomys rhinogradoides,2438701,true
Balaenoptera_musculus,Balaenoptera musculus,2440735,true
Brotomys_voratus,Brotomys voratus,2439816,true
Cercocebus_galeritus,Cercocebus galeritus,2436545,true
Philander_deltae,Philander deltae,5786548,true
Platyrrhinus_vittatus,Platyrrhinus vittatus,5218764,true
Caluromysiops_irrupta,Caluromysiops irrupta,2439937,true
Tragelaphus_strepsiceros,Tragelaphus strepsiceros,5220183,true
Kobus_vardonii,Kobus vardonii,5220163,true
Lophocebus_albigena,Lophocebus albigena,2436589,true
Thamnomys_venustus,Thamnomys venustus,2438822,true
Isolobodon_portoricensis,Isolobodon portoricensis,2437656,true
Glischropus_aquilus,Glischropus aquilus,7716499,true
Microcebus_bongolavensis,Microcebus bongolavensis,5786012,true
Proechimys_canicollis,Proechimys canicollis,2439779,true
Oxymycterus_hiska,Oxymycterus hiska,2438933,true
Rattus_tanezumi,Rattus tanezumi,2439262,true
Gerbilliscus_robustus,Gerbilliscus robustus,4264947,true
Homo_sapiens,Homo sapiens,2436436,true
Ochotona_argentata,Ochotona argentata,2436970,true
Taterillus_gracilis,Taterillus gracilis,2439213,true
Chrysochloris_asiatica,Chrysochloris asiatica,2432182,true
Mydaus_marchei,Mydaus marchei,2434844,true
Cacajao_ayresi,Cacajao ayresi,5786471,true
Hystrix_indica,Hystrix indica,5219884,true
Miniopterus_pusillus,Miniopterus pusillus,2432506,true
Grammomys_macmillani,Grammomys macmillani,2439197,true
Ctenomys_minutus,Ctenomys minutus,2439614,true
Rhinolophus_subrufus,Rhinolophus subrufus,2432616,true
Alticola_argentatus,Alticola argentatus,2438712,true
Sorex_milleri,Sorex milleri,2436051,true
Eumops_perotis,Eumops perotis,2432993,true
Hylomyscus_parvus,Hylomyscus parvus,2439335,true
Necromys_lenguarum,Necromys lenguarum,4265139,true
Mogera_kanoana,Mogera kanoana,5733769,true
Lasiurus_degelidus,Lasiurus degelidus,5707213,true
Eligmodontia_puerulus,Eligmodontia puerulus,5219752,true
Artibeus_obscurus,Artibeus obscurus,2433259,true
Lavia_frons,Lavia frons,2433354,true
Akodon_kofordi,Akodon kofordi,2437888,true
Myonycteris_relicta,Myonycteris relicta,2432943,true
Salpingotus_crassicauda,Salpingotus crassicauda,2439499,true
Mops_spurrelli,Mops spurrelli,2433074,true
Handleyomys_alfaroi,Oryzomys alfaroi,2438073,false
Microsciurus_alfari,Microsciurus alfari,2437363,true
Murexia_longicaudata,Murexia longicaudata,2435424,true
Otomys_typus,Otomys typus,5219871,true
Chrotomys_silaceus,Chrotomys silaceus,4264825,true
Myotis_csorbai,Myotis csorbai,4266421,true
Cavia_intermedia,Cavia intermedia,5706497,true
Crocidura_macmillani,Crocidura macmillani,2435756,true
Petrogale_concinna,Petrogale concinna,2440128,true
Heteromys_nubicolens,Heteromys nubicolens,7597378,true
Ellobius_talpinus,Ellobius talpinus,2438760,true
Avahi_unicolor,Avahi unicolor,4267337,true
Aegialomys_galapagoensis,Aegialomys galapagoensis,5786854,true
Lepilemur_betsileo,Lepilemur betsileo,5786424,true
Sicista_severtzovi,Sicista severtzovi,2439442,true
Peromyscus_schmidlyi,Peromyscus schmidlyi,4828980,true
Rhinolophus_pusillus,Rhinolophus pusillus,2432639,true
Tamandua_tetradactyla,Tamandua tetradactyla,2436340,true
Coelops_frithii,Coelops frithii,7261697,true
Microhydromys_richardsoni,Microhydromys richardsoni,2438423,true
Castor_fiber,Castor fiber,4409131,true
Arielulus_aureocollaris,Arielulus aureocollaris,4265948,true
Stylodipus_telum,Stylodipus telum,2439453,true
Akodon_josemariarguedasi,Akodon josemariarguedasi,7872691,true
Ctenomys_fodax,Ctenomys fodax,4263412,true
Reithrodon_auritus,Reithrodon auritus,2438374,true
Urocitellus_richardsonii,Urocitellus richardsonii,7905336,true
Callosciurus_notatus,Callosciurus notatus,2437396,true
Catagonus_wagneri,Catagonus wagneri,2440998,true
Crunomys_suncoides,Crunomys suncoides,4264833,true
Nelsonia_neotomodon,Nelsonia neotomodon,5219812,true
Crocidura_polia,Crocidura polia,2435560,true
Aeromys_thomasi,Aeromys thomasi,2437383,true
Eumops_chiribaya,Eumops chiribaya,8450926,true
Chaerephon_plicatus,Chaerephon plicatus,5707214,true
Alouatta_discolor,Alouatta discolor,5786091,true
Euroscaptor_klossi,Euroscaptor klossi,2436221,true
Myotis_lucifugus,Myotis lucifugus,2432406,true
Pteropus_subniger,Pteropus subniger,5218682,true
Dolichotis_salinicola,Dolichotis salinicola,2437618,true
Pseudohydromys_ellermani,Pseudohydromys ellermani,4264818,true
Murina_huttoni,Murina huttonii,8307118,false
Tragulus_napu,Tragulus napu,5220186,true
Mico_manicorensis,Mico marcai,5786466,false
Jaculus_orientalis,Jaculus orientalis,5219894,true
Bandicota_indica,Bandicota indica,2437729,true
Proedromys_liangshanensis,Proedromys liangshanensis,5786908,true
Murina_tubinaris,Murina tubinaris,2432332,true
Phoniscus_jagorii,Phoniscus jagorii,4266273,true
Scotophilus_viridis,Scotophilus viridis,5218531,true
Saxatilomys_paulinae,Saxatilomys paulinae,5786735,true
Orthogeomys_cavator,Orthogeomys cavator,2439408,true
Aproteles_bulmerae,Aproteles bulmerae,2432939,true
Apodemus_agrarius,Apodemus agrarius,2437761,true
Sminthopsis_bindi,Sminthopsis bindi,2435404,true
Leopardus_pardalis,Leopardus pardalis,2434982,true
Kerivoula_hardwickii,Kerivoula hardwickii,2432546,true
Crocidura_palawanensis,Crocidura palawanensis,2435529,true
Geomys_tropicalis,Geomys tropicalis,2439374,true
Pteropus_ocularis,Pteropus ocularis,5218693,true
Madoqua_guentheri,Madoqua guentheri,2441003,true
Eliomys_quercinus,Eliomys quercinus,2439683,true
Pteropus_lylei,Pteropus lylei,5218678,true
Petropseudes_dahli,Petropseudes dahli,2440058,true
Melanomys_robustulus,Melanomys robustulus,5219850,true
Bibimys_torresi,Bibimys torresi,2439028,true
Platyrrhinus_angustirostris,Platyrrhinus angustirostris,8883987,true
Babyrousa_celebensis,Babyrousa celebensis,4262912,true
Vespadelus_pumilus,Vespadelus pumilus,4266262,true
Bradypus_tridactylus,Bradypus tridactylus,2436361,true
Ateles_marginatus,Ateles marginatus,2436644,true
Rattus_hoffmanni,Rattus hoffmanni,9753266,true
Sotalia_guianensis,Sotalia guianensis,2440542,true
Mops_petersoni,Mops petersoni,2433078,true
Bunomys_fratrorum,Bunomys fratrorum,5219845,true
Centurio_senex,Centurio senex,2433148,true
Peromyscus_californicus,Peromyscus californicus,2438028,true
Pteropus_chrysoproctus,Pteropus chrysoproctus,5218698,true
Crocidura_orii,Crocidura orii,2435561,true
Vulpes_rueppellii,Vulpes rueppellii,5219297,true
Eptesicus_innoxius,Eptesicus innoxius,2432353,true
Macrotis_lagotis,Macrotis lagotis,5219460,true
Notocitellus_annulatus,Notocitellus annulatus,7982454,true
Emballonura_furax,Emballonura furax,2433124,true
Semnopithecus_hector,Semnopithecus hector,4267221,true
Tarsius_dentatus,Tarsius dentatus,4266947,true
Sciurocheirus_alleni,Sciurocheirus alleni,7342635,true
Marmota_caligata,Marmota caligata,2437378,true
Antrozous_pallidus,Antrozous pallidus,2432339,true
Microtus_californicus,Microtus californicus,2438603,true
Hemibelideus_lemuroides,Hemibelideus lemuroides,2440060,true
Dendrolagus_mbaiso,Dendrolagus mbaiso,2440211,true
Alouatta_belzebul,Alouatta belzebul,2436655,true
Dremomys_pyrrhomerus,Dremomys pyrrhomerus,2437274,true
Madromys_blanfordi,Madromys blanfordi,4264958,true
Abrothrix_longipilis,Abrothrix longipilis,4265092,true
Microtus_umbrosus,Microtus umbrosus,2438599,true
Elephas_antiquus,Palaeoloxodon antiquus,7888781,false
Tamias_merriami,Tamias merriami,2437444,true
Otocolobus_manul,Felis manul,2435023,false
Equus_ferus,Equus ferus,4409270,true
Lepus_fagani,Lepus fagani,2436773,true
Microtus_mujanensis,Microtus mujanensis,2438663,true
Paracrocidura_maxima,Paracrocidura maxima,2435498,true
Epomops_dobsonii,Epomops dobsonii,4265627,true
Natalus_espiritosantensis,Natalus macrourus,7810095,false
Papio_hamadryas,Papio hamadryas,5219586,true
Pronolagus_saundersiae,Pronolagus saundersiae,5786003,true
Synaptomys_cooperi,Synaptomys cooperi,2438954,true
Pteropus_melanotus,Pteropus melanotus,5218681,true
Mogera_uchidai,Mogera uchidai,2436170,true
Tupaia_longipes,Tupaia longipes,2436272,true
Myotis_septentrionalis,Myotis septentrionalis,2432436,true
Tragelaphus_spekii,Tragelaphus spekii,5220179,true
Crocidura_hildegardeae,Crocidura hildegardeae,2435725,true
Procapra_przewalskii,Procapra przewalskii,2441148,true
Hexolobodon_phenax,Hexolobodon phenax,2437647,true
Euryoryzomys_nitidus,Euryoryzomys nitidus,5786863,true
Platalina_genovensium,Platalina genovensium,2433257,true
Grammomys_buntingi,Grammomys buntingi,2439196,true
Phyllotis_xanthopygus,Phyllotis xanthopygus,5219765,true
Otomops_secundus,Otomops secundus,2433018,true
Echymipera_clara,Echymipera clara,2435323,true
Aethomys_nyikae,Aethomys nyikae,2438168,true
Microgale_jobihely,Microgale jobihely,5787262,true
Pteropus_woodfordi,Pteropus woodfordi,5218664,true
Solomys_salamonis,Solomys salamonis,2438241,true
Oreamnos_harringtoni,Oreamnos harringtoni,4970773,true
Microtus_clarkei,Microtus clarkei,4265018,true
Sorex_excelsus,Sorex excelsus,2435950,true
Mustela_lutreola,Mustela lutreola,5219007,true
Galagoides_nyasae,Paragalago granti,9496982,false
Pseudohydromys_murinus,Pseudohydromys murinus,2438407,true
Apodemus_flavicollis,Apodemus flavicollis,2437756,true
Vombatus_ursinus,Vombatus ursinus,2440301,true
Ochotona_turuchanensis,Ochotona turuchanensis,2437013,true
Proechimys_goeldii,Proechimys goeldii,2439760,true
Pseudomys_calabyi,Pseudomys calabyi,5706749,true
Arctictis_binturong,Arctictis binturong,2434615,true
Abrocoma_boliviensis,Abrocoma boliviensis,2439414,true
Gerbillus_andersoni,Gerbillus andersoni,2437786,true
Oryzorictes_hova,Oryzorictes hova,2432112,true
Gerbillus_nigeriae,Gerbillus nigeriae,2437839,true
Cryptotis_nelsoni,Cryptotis nelsoni,5219480,true
Molossus_barnesi,Molossus barnesi,5707244,true
Zyzomys_argurus,Zyzomys argurus,2439331,true
Brucepattersonius_griserufescens,Brucepattersonius griserufescens,4265068,true
Macrotus_californicus,Macrotus californicus,2433296,true
Ictonyx_striatus,Ictonyx striatus,2433840,true
Stenella_clymene,Stenella clymene,5220064,true
Blarinella_quadraticauda,Blarinella quadraticauda,2435765,true
Crocidura_elongata,Crocidura elongata,2435703,true
Isoodon_auratus,Isoodon auratus,2435307,true
Maxomys_alticola,Maxomys alticola,2438849,true
Eptesicus_nilssonii,Eptesicus nilssonii,7261816,true
Cercartetus_lepidus,Cercartetus lepidus,2440232,true
Funisciurus_isabella,Funisciurus isabella,2437415,true
Zygodontomys_brunneus,Zygodontomys brunneus,2439343,true
Philantomba_walteri,Philantomba walteri,10594392,true
Crocidura_tanakae,Crocidura tanakae,2435550,true
Lepus_brachyurus,Lepus brachyurus,2436711,true
Phoniscus_atrox,Phoniscus atrox,4266274,true
Rhogeessa_tumida,Rhogeessa tumida,2432270,true
Prosciurillus_abstrusus,Prosciurillus abstrusus,2437462,true
Eptesicus_platyops,Eptesicus platyops,2432367,true
Vampyressa_pusilla,Vampyressa pusilla,2433186,true
Thomomys_talpoides,Thomomys talpoides,2439383,true
Arvicanthis_ansorgei,Arvicanthis ansorgei,4264809,true
Nyctinomops_femorosaccus,Nyctinomops femorosaccus,2433064,true
Loris_tardigradus,Loris tardigradus,2436626,true
Aethomys_bocagei,Aethomys bocagei,2438170,true
Petromyscus_monticularis,Petromyscus monticularis,2437721,true
Cynomops_greenhalli,Cynomops greenhalli,4266508,true
Nycteris_major,Nycteris major,5218613,true
Equus_hemionus,Equus hemionus,2440893,true
Callithrix_jacchus,Callithrix jacchus,5219542,true
Scaptonyx_fusicaudus,Scaptonyx fusicaudus,2436126,true
Oryx_leucoryx,Oryx leucoryx,5220164,true
Hipposideros_jonesi,Hipposideros jonesi,5218578,true
Mesembriomys_gouldii,Mesembriomys gouldii,2438496,true
Naemorhedus_goral,Naemorhedus goral,2441016,true
Ochotona_roylei,Ochotona roylii,2436952,false
Uroderma_magnirostrum,Uroderma magnirostrum,2433155,true
Mus_orangiae,Mus orangiae,2438797,true
Marmota_menzbieri,Marmota menzbieri,2437367,true
Pteropus_giganteus,Pteropus giganteus,5218642,true
Necromys_lactens,Necromys lactens,4265137,true
Ratufa_affinis,Ratufa affinis,2437564,true
Nomascus_nasutus,Nomascus nasutus,5786125,true
Spermophilopsis_leptodactylus,Spermophilopsis leptodactylus,5219655,true
Marmota_flaviventris,Marmota flaviventris,2437369,true
Perameles_gunnii,Perameles gunnii,5219455,true
Hipposideros_pygmaeus,Hipposideros pygmaeus,5218571,true
Cavia_aperea,Cavia aperea,5219704,true
Urocyon_littoralis,Urocyon littoralis,2434559,true
Gerbillus_somalicus,Dipodillus somalicus,4264984,false
Tamias_speciosus,Tamias speciosus,2437439,true
Maxomys_dollmani,Maxomys dollmani,2438850,true
Petinomys_vordermanni,Petinomys vordermanni,2437249,true
Rhogeessa_mira,Rhogeessa mira,2432275,true
Mammut_americanum,Mammut americanum,4825829,true
Myotis_myotis,Myotis myotis,2432416,true
Dorcopsis_hageni,Dorcopsis hageni,2440138,true
Sundasciurus_mindanensis,Sundasciurus mindanensis,2437475,true
Cebus_albifrons,Cebus albifrons,2436636,true
Rattus_blangorum,Rattus blangorum,4264908,true
Kerodon_rupestris,Kerodon rupestris,2437616,true
Hylobates_agilis,Hylobates agilis,5219550,true
Hoolock_leuconedys,Hoolock leuconedys,5786120,true
Zenkerella_insignis,Zenkerella insignis,5219878,true
Hemicentetes_nigriceps,Hemicentetes nigriceps,2432142,true
Sciurus_spadiceus,Sciurus spadiceus,5219676,true
Sorex_shinto,Sorex shinto,2435953,true
Cheirogaleus_major,Cheirogaleus major,2436452,true
Phenacomys_ungava,Phenacomys ungava,2438113,true
Dicrostonyx_vinogradovi,Dicrostonyx vinogradovi,2438388,true
Dipodomys_gravipes,Dipodomys gravipes,2439544,true
Cynopterus_horsfieldii,Cynopterus horsfieldii,7261747,true
Crocidura_latona,Crocidura latona,2435760,true
Rhinolophus_kahuzi,Rhinolophus kahuzi,7990192,true
Bullimus_bagobus,Bullimus bagobus,2437852,true
Zelotomys_hildegardeae,Zelotomys hildegardeae,2438269,true
Chaetophractus_nationi,Chaetophractus nationi,2440815,true
Pipistrellus_collinus,Pipistrellus collinus,5707170,true
Petaurus_breviceps,Petaurus breviceps,2440043,true
Berardius_arnuxii,Berardius arnuxii,2440387,true
Sapajus_robustus,Sapajus robustus,8227596,true
Sekeetamys_calurus,Sekeetamys calurus,2438045,true
Ellobius_tancrei,Ellobius tancrei,2438758,true
Coryphomys_buehleri,Coryphomys buehleri,2439042,true
Zelotomys_woosnami,Zelotomys woosnami,2438268,true
Hipposideros_rotalis,Hipposideros rotalis,5706912,true
Sorex_dispar,Sorex dispar,2436067,true
Gerbillus_acticola,Gerbillus acticola,2437783,true
Punomys_kofordi,Punomys kofordi,4265149,true
Mesoplodon_bowdoini,Mesoplodon bowdoini,2440422,true
Dicerorhinus_sumatrensis,Dicerorhinus sumatrensis,2440878,true
Crocidura_shantungensis,Crocidura shantungensis,2435741,true
Scotinomys_teguina,Scotinomys teguina,2439158,true
Rattus_adustus,Rattus adustus,2439236,true
Melomys_capensis,Melomys capensis,2438993,true
Idionycteris_phyllotis,Idionycteris phyllotis,2432525,true
Graomys_griseoflavus,Graomys griseoflavus,2438231,true
Crocidura_smithii,Crocidura smithii,2435757,true
Ningaui_ridei,Ningaui ridei,2435428,true
Lepilemur_leucopus,Lepilemur leucopus,2436491,true
Proteles_cristata,Proteles cristata,2433502,true
Graomys_centralis,Graomys centralis,4265035,true
Crocidura_mutesae,Crocidura mutesae,2435649,true
Pappogeomys_alcorni,Pappogeomys bulleri,2439397,false
Eremodipus_lichtensteini,Eremodipus lichtensteini,2439457,true
Lagenorhynchus_acutus,Lagenorhynchus acutus,5220073,true
Sigmodon_inopinatus,Sigmodon inopinatus,2438152,true
Dobsonia_peronii,Dobsonia peronii,7261753,true
Propithecus_edwardsi,Propithecus edwardsi,5707429,true
Sorex_oreopolus,Sorex oreopolus,2436107,true
Gerbillus_tarabuli,Gerbillus tarabuli,2437840,true
Rhinolophus_chaseni,Rhinolophus chaseni,9058290,true
Oligoryzomys_eliurus,Oligoryzomys eliurus,2438281,true
Hesperoptenus_tickelli,Hesperoptenus tickelli,2432531,true
Peromyscus_bullatus,Peromyscus bullatus,2437994,true
Microtus_maximowiczii,Microtus maximowiczii,2438634,true
Rhipidomys_nitela,Rhipidomys nitela,5219820,true
Lagidium_peruanum,Lagidium peruanum,2439835,true
Dendromus_melanotis,Dendromus melanotis,5219775,true
Aotus_azarae,Aotus azarae,5707409,true
Cavia_fulgida,Cavia fulgida,5219706,true
Oreoryzomys_balneator,Oreoryzomys balneator,5786965,true
Vampyressa_thyone,Vampyressa thyone,4265374,true
Ardops_nichollsi,Ardops nichollsi,2433277,true
Macaca_nemestrina,Macaca nemestrina,2436611,true
Manis_crassicaudata,Manis crassicaudata,5219633,true
Pipistrellus_coromandra,Pipistrellus coromandra,5218458,true
Colobus_polykomos,Colobus polykomos,5963044,true
Funisciurus_carruthersi,Funisciurus carruthersi,2437416,true
Cynictis_penicillata,Cynictis penicillata,2434174,true
Nomascus_concolor,Nomascus concolor,7262062,true
Chiroderma_salvini,Chiroderma salvini,2433167,true
Rhinophylla_alethina,Rhinophylla alethina,5218758,true
Phyllostomus_discolor,Phyllostomus discolor,2433280,true
Crateromys_australis,Crateromys australis,2438818,true
Cerradomys_vivoi,Cerradomys vivoi,8259094,true
Graomys_domorum,Graomys domorum,2438230,true
Tamias_ochrogenys,Tamias ochrogenys,9767716,true
Microgale_monticola,Microgale monticola,2432134,true
Liomys_adspersus,Liomys adspersus,2439505,true
