from,to,score_normal,score,pair,int
Scalopus aquaticus,Procyon lotor,0.3016,0.0,false,false
Scalopus aquaticus,Puma concolor,0.14145,0.0,false,false
Scalopus aquaticus,Rangifer tarandus,0.18075,0.0,false,false
Scalopus aquaticus,Reithrodontomys megalotis,0.3339,0.0,false,false
Scalopus aquaticus,Scalopus aquaticus,0.15225,0.0,false,false
Scalopus aquaticus,Scapanus orarius,0.20245,0.0,false,false
Scalopus aquaticus,Scapanus townsendii,0.19255,0.0,false,false
Scalopus aquaticus,Sciurus carolinensis,0.09485,0.0,false,false
Scalopus aquaticus,Sciurus niger,0.2231,0.0,false,false
Scalopus aquaticus,Sorex arcticus,0.23805,0.0,false,false
Scalopus aquaticus,Sorex bendirii,0.2934,0.0,false,false
Scalopus aquaticus,Sorex cinereus,0.31425,0.0,false,false
Scalopus aquaticus,Sorex dispar,0.31245,0.0,false,false
Scalopus aquaticus,Sorex fumeus,0.3101,0.0,false,false
Scalopus aquaticus,Sorex haydeni,0.23645,0.0,false,false
Scalopus aquaticus,Sorex hoyi,0.1729,0.0,false,false
Scalopus aquaticus,Sorex merriami,0.1985,0.0,false,false
Scalopus aquaticus,Sorex monticolus,0.31845,0.0,false,false
Scalopus aquaticus,Sorex palustris,0.3056,0.0,false,false
Scalopus aquaticus,Sorex preblei,0.3111,0.0,false,false
Scalopus aquaticus,Sorex rohweri,0.3136,0.0,false,false
Scalopus aquaticus,Sorex trowbridgii,0.1896,0.0,false,false
Scalopus aquaticus,Sorex tundrensis,0.19365,0.0,false,false
Scalopus aquaticus,Sorex ugyunak,0.2953,0.0,false,false
Scalopus aquaticus,Sorex vagrans,0.31515,0.0,false,false
Scalopus aquaticus,Spilogale putorius,0.3126,0.0,false,false
Scalopus aquaticus,Sylvilagus floridanus,0.2134,0.0,false,false
Scalopus aquaticus,Sylvilagus nuttallii,0.28155,0.0,false,false
Scalopus aquaticus,Sylvilagus transitionalis,0.1772,0.0,false,false
Scalopus aquaticus,Synaptomys borealis,0.19045,0.0,false,false
Scalopus aquaticus,Synaptomys cooperi,0.2343,0.0,false,false
Scalopus aquaticus,Tamias amoenus,0.1124,0.0,false,false
Scalopus aquaticus,Tamias minimus,0.2036,0.0,false,false
Scalopus aquaticus,Tamias striatus,0.21855,0.0,false,false
Scalopus aquaticus,Tamias townsendii,0.1074,0.0,false,false
Scalopus aquaticus,Tamiasciurus douglasii,0.2168,0.0,false,false
Scalopus aquaticus,Tamiasciurus hudsonicus,0.25125,0.0,false,false
Scalopus aquaticus,Taxidea taxus,0.06945,0.0,false,false
Scalopus aquaticus,Thomomys talpoides,0.35765,0.0,false,false
Scalopus aquaticus,Urocitellus columbianus,0.2106,0.0,false,false
Scalopus aquaticus,Urocitellus parryii,0.183,0.0,false,false
Scalopus aquaticus,Urocitellus richardsonii,0.2104,0.0,false,false
Scalopus aquaticus,Urocyon cinereoargenteus,0.0623,0.0,false,false
Scalopus aquaticus,Ursus americanus,0.1585,0.0,false,false
Scalopus aquaticus,Ursus arctos,0.13515,0.0,false,false
Scalopus aquaticus,Ursus maritimus,0.2002,0.0,false,false
Scalopus aquaticus,Vulpes lagopus,0.05655,0.0,false,false
Scalopus aquaticus,Vulpes velox,0.0808,0.0,false,false
Scalopus aquaticus,Vulpes vulpes,0.0964,0.0,false,false
Scalopus aquaticus,Zapus hudsonius,0.04305,0.0,false,false
Scalopus aquaticus,Zapus princeps,0.1375,0.0,false,false
Scalopus aquaticus,Zapus trinotatus,0.10995,0.0,false,false
Scapanus orarius,Alces alces,0.2722,0.0,false,false
Scapanus orarius,Antilocapra americana,0.26415,0.0,false,false
Scapanus orarius,Antrozous pallidus,0.3438,0.0,false,false
Scapanus orarius,Aplodontia rufa,0.33385,0.0,false,false
Scapanus orarius,Bison bison,0.24825,0.0,false,false
Scapanus orarius,Callospermophilus lateralis,0.32715,0.0,false,false
Scapanus orarius,Callospermophilus saturatus,0.3287,0.0,false,false
Scapanus orarius,Canis latrans,0.13655,0.0,false,false
Scapanus orarius,Canis lupus,0.2429,0.0,false,false
Scapanus orarius,Canis rufus,0.238,0.0,false,false
Scapanus orarius,Castor canadensis,0.2121,0.0,false,false
Scapanus orarius,Cervus elaphus,0.17455,0.0,false,false
Scapanus orarius,Condylura cristata,0.3477,0.0,false,false
Scapanus orarius,Corynorhinus townsendii,0.3368,0.0,false,false
Scapanus orarius,Cynomys ludovicianus,0.1331,0.0,false,false
Scapanus orarius,Dama dama,0.2544,0.0,false,false
Scapanus orarius,Dama mesopotamica,0.16155,0.0,false,false
Scapanus orarius,Dicrostonyx groenlandicus,0.2183,0.0,false,false
Scapanus orarius,Dicrostonyx hudsonius,0.2344,0.0,false,false
Scapanus orarius,Dicrostonyx nunatakensis,0.24265,0.0,false,false
Scapanus orarius,Dicrostonyx richardsoni,0.2369,0.0,false,false
Scapanus orarius,Eptesicus fuscus,0.26785,0.0,false,false
Scapanus orarius,Erethizon dorsatum,0.39525,0.0,false,false
Scapanus orarius,Euderma maculatum,0.30835,0.0,false,false
Scapanus orarius,Glaucomys sabrinus,0.3365,0.0,false,false
Scapanus orarius,Glaucomys volans,0.32945,0.0,false,false
Scapanus orarius,Gulo gulo,0.23825,0.0,false,false
Scapanus orarius,Ictidomys tridecemlineatus,0.2041,0.0,false,false
Scapanus orarius,Lasionycteris noctivagans,0.1869,0.0,false,false
Scapanus orarius,Lasiurus blossevillii,0.2754,0.0,false,false
Scapanus orarius,Lasiurus borealis,0.34055,0.0,false,false
Scapanus orarius,Lasiurus cinereus,0.3261,0.0,false,false
Scapanus orarius,Lemmiscus curtatus,0.30805,0.0,false,false
Scapanus orarius,Lemmus trimucronatus,0.2494,0.0,false,false
Scapanus orarius,Lepus americanus,0.16585,0.0,false,false
Scapanus orarius,Lepus arcticus,0.15665,0.0,false,false
Scapanus orarius,Lepus europaeus,0.25755,0.0,false,false
Scapanus orarius,Lepus townsendii,0.14155,0.0,false,false
Scapanus orarius,Lontra canadensis,0.19725,0.0,false,false
Scapanus orarius,Lynx canadensis,0.19835,0.0,false,false
Scapanus orarius,Lynx rufus,0.0887,0.0,false,false
Scapanus orarius,Marmota broweri,0.29895,0.0,false,false
Scapanus orarius,Marmota caligata,0.27315,0.0,false,false
Scapanus orarius,Marmota flaviventris,0.22575,0.0,false,false
Scapanus orarius,Marmota monax,0.26495,0.0,false,false
Scapanus orarius,Marmota vancouverensis,0.17975,0.0,false,false
Scapanus orarius,Martes americana,0.2539,0.0,false,false
Scapanus orarius,Martes pennanti,0.2312,0.0,false,false
Scapanus orarius,Mephitis mephitis,0.3542,0.0,false,false
Scapanus orarius,Microtus longicaudus,0.21225,0.0,false,false
Scapanus orarius,Microtus miurus,0.2343,0.0,false,false
Scapanus orarius,Microtus oeconomus,0.24375,0.0,false,false
Scapanus orarius,Microtus pennsylvanicus,0.27275,0.0,false,false
Scapanus orarius,Microtus pinetorum,0.2109,0.0,false,false
Scapanus orarius,Microtus richardsoni,0.21435,0.0,false,false
Scapanus orarius,Microtus xanthognathus,0.29785,0.0,false,false
Scapanus orarius,Mus musculus,0.2981,0.0,false,false
Scapanus orarius,Mustela erminea,0.22915,0.0,false,false
Scapanus orarius,Mustela frenata,0.1575,0.0,false,false
Scapanus orarius,Mustela nigripes,0.26485,0.0,false,false
Scapanus orarius,Mustela nivalis,0.15755,0.0,false,false
Scapanus orarius,Mustela subpalmata,0.1769,0.0,false,false
Scapanus orarius,Myodes gapperi,0.21495,0.0,false,false
Scapanus orarius,Myodes rutilus,0.23855,0.0,false,false
Scapanus orarius,Myotis californicus,0.27325,0.0,false,false
Scapanus orarius,Myotis ciliolabrum,0.19255,0.0,false,false
Scapanus orarius,Myotis evotis,0.2766,0.0,false,false
Scapanus orarius,Myotis keenii,0.26215,0.0,false,false
Scapanus orarius,Myotis leibii,0.27155,0.0,false,false
Scapanus orarius,Myotis lucifugus,0.24715,0.0,false,false
Scapanus orarius,Myotis melanorhinus,0.2861,0.0,false,false
Scapanus orarius,Myotis septentrionalis,0.11405,0.0,false,false
Scapanus orarius,Myotis thysanodes,0.254,0.0,false,false
Scapanus orarius,Myotis volans,0.22685,0.0,false,false
Scapanus orarius,Myotis yumanensis,0.1972,0.0,false,false
Scapanus orarius,Napaeozapus insignis,0.12025,0.0,false,false
Scapanus orarius,Neotoma cinerea,0.3779,0.0,false,false
Scapanus orarius,Neovison vison,0.17085,0.0,false,false
Scapanus orarius,Nyctinomops macrotis,0.28995,0.0,false,false
Scapanus orarius,Ochotona collaris,0.2128,0.0,false,false
Scapanus orarius,Ochotona princeps,0.21915,0.0,false,false
Scapanus orarius,Odocoileus hemionus,0.17175,0.0,false,false
Scapanus orarius,Odocoileus virginianus,0.15475,0.0,false,false
Scapanus orarius,Ondatra zibethicus,0.25445,0.0,false,false
Scapanus orarius,Oreamnos americanus,0.1954,0.0,false,false
Scapanus orarius,Ovibos moschatus,0.1112,0.0,false,false
Scapanus orarius,Ovis canadensis,0.1077,0.0,false,false
Scapanus orarius,Ovis dalli,0.219,0.0,false,false
Scapanus orarius,Parascalops breweri,0.2731,0.0,false,false
Scapanus orarius,Perognathus fasciatus,0.39675,0.0,false,false
Scapanus orarius,Peromyscus keeni,0.38545,0.0,false,false
Scapanus orarius,Peromyscus maniculatus,0.37705,0.0,false,false
Scapanus orarius,Phenacomys intermedius,0.2345,0.0,false,false
Scapanus orarius,Phenacomys ungava,0.2401,0.0,false,false
Scapanus orarius,Pipistrellus subflavus,0.3288,0.0,false,false
Scapanus orarius,Poliocitellus franklinii,0.14045,0.0,false,false
Scapanus orarius,Procyon lotor,0.35455,0.0,false,false
Scapanus orarius,Puma concolor,0.2062,0.0,false,false
Scapanus orarius,Rangifer tarandus,0.2443,0.0,false,false
Scapanus orarius,Scalopus aquaticus,0.22375,0.0,false,false
Scapanus orarius,Scapanus orarius,0.2688,0.0,false,false
Scapanus orarius,Scapanus townsendii,0.26315,0.0,false,false
Scapanus orarius,Sciurus carolinensis,0.16155,0.0,false,false
Scapanus orarius,Sciurus niger,0.29115,0.0,false,false
Scapanus orarius,Sorex tundrensis,0.2776,0.0,false,false
Scapanus orarius,Spilogale putorius,0.36065,0.0,false,false
Scapanus orarius,Sylvilagus floridanus,0.27715,0.0,false,false
Scapanus orarius,Sylvilagus nuttallii,0.3335,0.0,false,false
Scapanus orarius,Sylvilagus transitionalis,0.25025,0.0,false,false
Scapanus orarius,Synaptomys borealis,0.2773,0.0,false,false
Scapanus orarius,Synaptomys cooperi,0.31,0.0,false,false
Scapanus orarius,Tamias amoenus,0.18535,0.0,false,false
Scapanus orarius,Tamias minimus,0.2706,0.0,false,false
Scapanus orarius,Tamias striatus,0.2764,0.0,false,false
Scapanus orarius,Tamias townsendii,0.18245,0.0,false,false
Scapanus orarius,Tamiasciurus douglasii,0.2803,0.0,false,false
Scapanus orarius,Tamiasciurus hudsonicus,0.31105,0.0,false,false
Scapanus orarius,Taxidea taxus,0.12935,0.0,false,false
Scapanus orarius,Urocitellus columbianus,0.2784,0.0,false,false
Scapanus orarius,Urocitellus parryii,0.25875,0.0,false,false
Scapanus orarius,Urocitellus richardsonii,0.2735,0.0,false,false
Scapanus orarius,Urocyon cinereoargenteus,0.11945,0.0,false,false
Scapanus orarius,Ursus americanus,0.22915,0.0,false,false
Scapanus orarius,Ursus arctos,0.2138,0.0,false,false
Scapanus orarius,Ursus maritimus,0.26165,0.0,false,false
Scapanus orarius,Vulpes lagopus,0.11615,0.0,false,false
Scapanus orarius,Vulpes velox,0.14735,0.0,false,false
Scapanus orarius,Vulpes vulpes,0.16535,0.0,false,false
Scapanus orarius,Zapus hudsonius,0.0963,0.0,false,false
Scapanus orarius,Zapus princeps,0.2113,0.0,false,false
Scapanus orarius,Zapus trinotatus,0.179,0.0,false,false
Scapanus townsendii,Alces alces,0.27415,0.0,false,false
Scapanus townsendii,Antilocapra americana,0.2582,0.0,false,false
Scapanus townsendii,Antrozous pallidus,0.33815,0.0,false,false
Scapanus townsendii,Aplodontia rufa,0.32745,0.0,false,false
Scapanus townsendii,Bison bison,0.23845,0.0,false,false
Scapanus townsendii,Blarina brevicauda,0.3617,0.0,false,false
Scapanus townsendii,Callospermophilus lateralis,0.3134,0.0,false,false
Scapanus townsendii,Callospermophilus saturatus,0.3131,0.0,false,false
Scapanus townsendii,Canis latrans,0.1253,0.0,false,false
Scapanus townsendii,Canis lupus,0.23425,0.0,false,false
Scapanus townsendii,Canis rufus,0.22295,0.0,false,false
Scapanus townsendii,Castor canadensis,0.1779,0.0,false,false
Scapanus townsendii,Cervus elaphus,0.15975,0.0,false,false
Scapanus townsendii,Condylura cristata,0.3299,0.0,false,false
Scapanus townsendii,Corynorhinus townsendii,0.33495,0.0,false,false
Scapanus townsendii,Cryptotis parva,0.36415,0.0,false,false
Scapanus townsendii,Cynomys ludovicianus,0.1208,0.0,false,false
Scapanus townsendii,Dama dama,0.24065,0.0,false,false
Scapanus townsendii,Dama mesopotamica,0.14835,0.0,false,false
Scapanus townsendii,Dicrostonyx groenlandicus,0.19685,0.0,false,false
Scapanus townsendii,Dicrostonyx hudsonius,0.2187,0.0,false,false
Scapanus townsendii,Dicrostonyx nunatakensis,0.22035,0.0,false,false
Scapanus townsendii,Dicrostonyx richardsoni,0.21345,0.0,false,false
Scapanus townsendii,Eptesicus fuscus,0.2578,0.0,false,false
Scapanus townsendii,Erethizon dorsatum,0.388,0.0,false,false
Scapanus townsendii,Euderma maculatum,0.2966,0.0,false,false
Scapanus townsendii,Geomys bursarius,0.3907,0.0,false,false
Scapanus townsendii,Glaucomys sabrinus,0.32235,0.0,false,false
Scapanus townsendii,Glaucomys volans,0.324,0.0,false,false
Scapanus townsendii,Gulo gulo,0.2174,0.0,false,false
Scapanus townsendii,Ictidomys tridecemlineatus,0.1933,0.0,false,false
Scapanus townsendii,Lasionycteris noctivagans,0.1676,0.0,false,false
Scapanus townsendii,Lasiurus blossevillii,0.2654,0.0,false,false
Scapanus townsendii,Lasiurus borealis,0.3276,0.0,false,false
Scapanus townsendii,Lasiurus cinereus,0.32425,0.0,false,false
Scapanus townsendii,Lemmiscus curtatus,0.29085,0.0,false,false
Scapanus townsendii,Lemmus trimucronatus,0.21825,0.0,false,false
Scapanus townsendii,Lepus americanus,0.1507,0.0,false,false
Scapanus townsendii,Lepus arcticus,0.13355,0.0,false,false
Scapanus townsendii,Lepus europaeus,0.2399,0.0,false,false
Scapanus townsendii,Lepus townsendii,0.1201,0.0,false,false
Scapanus townsendii,Lontra canadensis,0.1787,0.0,false,false
Scapanus townsendii,Lynx canadensis,0.18275,0.0,false,false
Scapanus townsendii,Lynx rufus,0.0755,0.0,false,false
Scapanus townsendii,Marmota broweri,0.285,0.0,false,false
Scapanus townsendii,Marmota caligata,0.2532,0.0,false,false
Scapanus townsendii,Marmota flaviventris,0.21535,0.0,false,false
Scapanus townsendii,Marmota monax,0.2504,0.0,false,false
Scapanus townsendii,Marmota vancouverensis,0.1635,0.0,false,false
Scapanus townsendii,Martes americana,0.23875,0.0,false,false
Scapanus townsendii,Martes pennanti,0.20615,0.0,false,false
Scapanus townsendii,Mephitis mephitis,0.3441,0.0,false,false
Scapanus townsendii,Microtus chrotorrhinus,0.2811,0.0,false,false
Scapanus townsendii,Microtus longicaudus,0.18085,0.0,false,false
Scapanus townsendii,Microtus miurus,0.2032,0.0,false,false
Scapanus townsendii,Microtus montanus,0.2247,0.0,false,false
Scapanus townsendii,Microtus ochrogaster,0.29465,0.0,false,false
Scapanus townsendii,Microtus oeconomus,0.21645,0.0,false,false
Scapanus townsendii,Microtus oregoni,0.21815,0.0,false,false
Scapanus townsendii,Microtus pennsylvanicus,0.25535,0.0,false,false
Scapanus townsendii,Microtus pinetorum,0.18045,0.0,false,false
Scapanus townsendii,Microtus richardsoni,0.1851,0.0,false,false
Scapanus townsendii,Microtus townsendii,0.25245,0.0,false,false
Scapanus townsendii,Microtus xanthognathus,0.2763,0.0,false,false
Scapanus townsendii,Mus musculus,0.27105,0.0,false,false
Scapanus townsendii,Mustela erminea,0.211,0.0,false,false
Scapanus townsendii,Mustela frenata,0.139,0.0,false,false
Scapanus townsendii,Mustela nigripes,0.2572,0.0,false,false
Scapanus townsendii,Mustela nivalis,0.14455,0.0,false,false
Scapanus townsendii,Mustela subpalmata,0.1618,0.0,false,false
Scapanus townsendii,Myodes gapperi,0.193,0.0,false,false
Scapanus townsendii,Myodes rutilus,0.2189,0.0,false,false
Scapanus townsendii,Myotis californicus,0.25845,0.0,false,false
Scapanus townsendii,Myotis ciliolabrum,0.1763,0.0,false,false
Scapanus townsendii,Myotis evotis,0.25415,0.0,false,false
Scapanus townsendii,Myotis keenii,0.24935,0.0,false,false
Scapanus townsendii,Myotis leibii,0.24585,0.0,false,false
Scapanus townsendii,Myotis lucifugus,0.23635,0.0,false,false
Scapanus townsendii,Myotis melanorhinus,0.2661,0.0,false,false
Scapanus townsendii,Myotis septentrionalis,0.09735,0.0,false,false
Scapanus townsendii,Myotis thysanodes,0.241,0.0,false,false
Scapanus townsendii,Myotis volans,0.20305,0.0,false,false
Scapanus townsendii,Myotis yumanensis,0.17615,0.0,false,false
Scapanus townsendii,Napaeozapus insignis,0.10465,0.0,false,false
Scapanus townsendii,Neotoma cinerea,0.3666,0.0,false,false
Scapanus townsendii,Neovison vison,0.15,0.0,false,false
Scapanus townsendii,Neurotrichus gibbsii,0.37995,0.0,false,false
Scapanus townsendii,Nyctinomops macrotis,0.27295,0.0,false,false
Scapanus townsendii,Ochotona collaris,0.19705,0.0,false,false
Scapanus townsendii,Ochotona princeps,0.2118,0.0,false,false
Scapanus townsendii,Odocoileus hemionus,0.156,0.0,false,false
Scapanus townsendii,Odocoileus virginianus,0.1416,0.0,false,false
Scapanus townsendii,Ondatra zibethicus,0.22265,0.0,false,false
Scapanus townsendii,Oreamnos americanus,0.18695,0.0,false,false
Scapanus townsendii,Ovibos moschatus,0.10385,0.0,false,false
Scapanus townsendii,Ovis canadensis,0.09605,0.0,false,false
Scapanus townsendii,Ovis dalli,0.20765,0.0,false,false
Scapanus townsendii,Parascalops breweri,0.25815,0.0,false,false
Scapanus townsendii,Perognathus fasciatus,0.3898,0.0,false,false
Scapanus townsendii,Perognathus parvus,0.38735,0.0,false,false
Scapanus townsendii,Peromyscus keeni,0.37245,0.0,false,false
Scapanus townsendii,Peromyscus leucopus,0.37065,0.0,false,false
Scapanus townsendii,Peromyscus maniculatus,0.3659,0.0,false,false
Scapanus townsendii,Phenacomys intermedius,0.2049,0.0,false,false
Scapanus townsendii,Phenacomys ungava,0.2147,0.0,false,false
Scapanus townsendii,Pipistrellus subflavus,0.31655,0.0,false,false
Scapanus townsendii,Poliocitellus franklinii,0.1254,0.0,false,false
Scapanus townsendii,Procyon lotor,0.34535,0.0,false,false
Scapanus townsendii,Puma concolor,0.1908,0.0,false,false
Scapanus townsendii,Rangifer tarandus,0.2338,0.0,false,false
Scapanus townsendii,Reithrodontomys megalotis,0.36475,0.0,false,false
Scapanus townsendii,Scalopus aquaticus,0.2082,0.0,false,false
Scapanus townsendii,Scapanus orarius,0.2553,0.0,false,false
Scapanus townsendii,Scapanus townsendii,0.2457,0.0,false,false
Scapanus townsendii,Sciurus carolinensis,0.1457,0.0,false,false
Scapanus townsendii,Sciurus niger,0.2722,0.0,false,false
Scapanus townsendii,Sorex bendirii,0.34165,0.0,false,false
Scapanus townsendii,Sorex haydeni,0.28845,0.0,false,false
Scapanus townsendii,Sorex hoyi,0.2325,0.0,false,false
Scapanus townsendii,Sorex merriami,0.26075,0.0,false,false
Scapanus townsendii,Sorex palustris,0.3435,0.0,false,false
Scapanus townsendii,Sorex preblei,0.3409,0.0,false,false
Scapanus townsendii,Sorex rohweri,0.3516,0.0,false,false
Scapanus townsendii,Sorex tundrensis,0.24395,0.0,false,false
Scapanus townsendii,Sorex ugyunak,0.3372,0.0,false,false
Scapanus townsendii,Sorex vagrans,0.3572,0.0,false,false
Scapanus townsendii,Spilogale putorius,0.3532,0.0,false,false
Scapanus townsendii,Sylvilagus floridanus,0.2578,0.0,false,false
Scapanus townsendii,Sylvilagus nuttallii,0.32035,0.0,false,false
Scapanus townsendii,Sylvilagus transitionalis,0.2311,0.0,false,false
Scapanus townsendii,Synaptomys borealis,0.25055,0.0,false,false
Scapanus townsendii,Synaptomys cooperi,0.28685,0.0,false,false
Scapanus townsendii,Tamias amoenus,0.1637,0.0,false,false
Scapanus townsendii,Tamias minimus,0.257,0.0,false,false
Scapanus townsendii,Tamias striatus,0.2684,0.0,false,false
Scapanus townsendii,Tamias townsendii,0.16465,0.0,false,false
Scapanus townsendii,Tamiasciurus douglasii,0.26705,0.0,false,false
Scapanus townsendii,Tamiasciurus hudsonicus,0.2964,0.0,false,false
